,Open,High,Low,Close,Volume,Sentiment
0,0.24836463388899688,0.22570083896047777,0.3780912574016213,0.266959798994975,0.07259620163356545,0.5
1,0.26883308714917575,0.2083077552690611,0.41448972483456714,0.302554438860966,0.0028139010403764844,0.0
2,0.30491664908208804,0.22160834868014945,0.4319052594914723,0.33019262981574116,0.004090439449956223,0.0
3,0.3327706267145061,0.2214037241661515,0.4345175896900173,0.2908291457286225,0.0029513359015870514,0.0
4,0.301962439333181,0.2533251483527579,0.44165795889935566,0.33835845896146566,0.024279047632198365,0.0
5,0.33699092635578154,0.30263965623080935,0.4597701149425433,0.4131072026800382,0.08063998235348885,0.0
6,0.41654357459378843,0.3325148352772658,0.5259491466388084,0.4009631490787342,0.016523064357656842,0.0
7,0.40388267566996205,0.2987517904645074,0.5229885057471364,0.407035175879372,0.001401575178866906,0.0
8,0.41316733488076807,0.3114385103335451,0.4881574364333119,0.3674623115578015,0.0075556205861073734,0.0
9,0.3732855032707221,0.2926130550440007,0.4681295715778617,0.4030569514237925,0.029196175023516853,0.0
10,0.41169023000631455,0.29936566400652964,0.5085336119819033,0.3798157453936142,0.011935014242034496,0.0
11,0.38278117746358475,0.26989973398812594,0.4599442702891139,0.32139865996649064,0.04781574268495214,0.0
12,0.32411901244987007,0.22733783507263183,0.4599442702891139,0.3266331658291506,0.003470887742109865,0.0
13,0.3293943870014573,0.2181297319418718,0.42493904562870455,0.29187604690116586,0.20450828099383764,0.0
14,0.28149398607300213,0.21424186617556984,0.320445837687231,0.15389447236179876,0.08513049138978107,0.0
15,0.15488499683476675,0.048905258849998745,0.16893068617207518,0.0806113902847585,0.1389261915769033,0.0
16,0.08145178307657375,0.048905258849998745,0.2596656217346123,0.15305695142376408,0.003618427987396921,0.0
17,0.1380037982696649,0.0392879066912144,0.30059212817835146,0.13337520938023317,0.0,0.0
18,0.1342055285925312,0.028852056476353027,0.2446882619296531,0.08165829145727344,0.04521428672764392,0.0
19,0.09791095167756225,0.07039083282177216,0.27342389411356294,0.16729480737015479,0.11563113315716089,0.0
20,0.16881198565098998,0.07959893595250378,0.30337861372343866,0.14091289782240324,0.0531434399028712,0.0
21,0.14686642751632917,0.06936771025166877,0.27882270985720936,0.11180904522612423,0.13974795025610512,0.0
22,0.11268200042201215,0.02230407202782203,0.26471612678510326,0.11348408710216518,0.0336038270415068,0.0
23,0.10445241612154632,0.0,0.23371647509578963,0.07809882747065444,0.020444742153404735,0.0
24,0.0787085883097518,0.08880703908326382,0.2575757575757507,0.19409547738692368,0.012240712005210631,0.0
25,0.19561088837306784,0.09371802741966917,0.32236154649949356,0.19932998324958362,0.02206828971767376,0.0
26,0.20173032285291015,0.1080417434008325,0.3347265761058935,0.17085427135677378,0.0055258762978937625,0.0
27,0.17218822536398193,0.08962553713934085,0.32758620689656937,0.17860134003348094,0.0030534338209309325,0.0
28,0.17999577970033442,0.07325557601797072,0.2692441657959108,0.13735343383581267,0.011207893267767966,0.0
29,0.13863684321586334,0.0527931246163007,0.3009404388714927,0.13546901172529147,0.0052062138131225115,0.0
30,0.13673770837726806,0.20237364436258076,0.3052943225357154,0.27219430485760654,0.02985572347099242,0.0
31,0.27453049166490473,0.2868835686515183,0.4191919191919169,0.39237855946396394,0.011503438816872526,0.0
32,0.39544207638741113,0.32187436054837804,0.5189829327760407,0.4154103852596336,0.03826291988038667,0.0
33,0.4186537244144404,0.31491712707182273,0.48780912574018487,0.35489949748742333,0.10128485031573509,0.0
34,0.35788140958007375,0.24575404133412349,0.43625914315570924,0.335217755443864,0.03007894312085385,0.0
35,0.3380460012660933,0.25025578064250453,0.46830372692441813,0.33165829145727344,0.014824351665754024,0.0
36,0.3380460012660933,0.24493554327807487,0.46830372692441813,0.35427135678392574,0.005589801714903399,0.0
37,0.3441654357459356,0.23245344792303513,0.4343434343434325,0.29187604690116586,0.019385380191806745,0.0
38,0.30238446929729434,0.31450787804379843,0.4421804249390391,0.424623115577873,0.041588825796230695,0.0
39,0.42793838362521797,0.3763044812768612,0.545802856147688,0.4713149078726815,0.03525843747891056,0.0
40,0.47499472462544645,0.42520974012685997,0.5788923719958206,0.5387353433835642,0.003571940900470453,0.0
41,0.5427305338679105,0.45754041334149065,0.6034482758620783,0.53391959798995,0.04819778093186827,0.0
42,0.5380882042625217,0.45692653979944,0.6194705677464327,0.5351758793969736,0.025458332425259356,0.0
43,0.5393542941548901,0.4376918354818713,0.5933472657610679,0.4842964824120486,0.004924404294872032,0.0
44,0.48533445874659265,0.39635768365050694,0.5835945663532129,0.5092127303182679,0.010232142893026966,0.0
45,0.5220510656256465,0.43748721096784493,0.6234761407175284,0.546063651591254,0.002184895985762283,0.0
46,0.5503270732221779,0.45754041334149065,0.6468129571577776,0.571817420435508,0.0014439616983546988,0.0
47,0.5760709010339724,0.5064456721915462,0.6478578892372155,0.6130653266331478,0.08204349556056774,0.0
48,0.6262924667651362,0.5060364231634651,0.6619644723093216,0.5726549413735427,0.04346502109869471,0.0
49,0.5712175564465269,0.5027624309392138,0.6518634622083113,0.5879396984924483,0.007255082567144045,0.0
50,0.6028698037560787,0.49048496009822884,0.6548241030999691,0.5556951423785392,0.0025838091527114033,0.0
51,0.5600337623971257,0.4888479639860748,0.6548241030999691,0.5925460636515822,0.04549597750754619,0.0
52,0.596961384258293,0.49089420912625314,0.6617903169627368,0.5642797319933095,0.0120561349489456,0.0
53,0.5786030808187377,0.4775936157151648,0.630616509926881,0.5923366834170736,0.0034744771034273055,0.0
54,0.596961384258293,0.5052179251074165,0.676767676767696,0.6203936348408376,0.038352456186676764,0.0
55,0.6254484068368811,0.6783302639656199,0.7086381051898343,0.7558626465661575,0.13248351627633553,0.0
56,0.7619751002321209,0.7808471454880248,0.8214907697666405,0.8578308207705163,0.14236175005419488,0.0
57,0.8645283815151004,0.7886228770206571,0.8951584813653852,0.8990787269681846,0.020287024786289156,0.0
58,0.9063093479637132,0.7775731532637735,0.8455242075931864,0.7851758793970021,0.17822222652879993,0.0
59,0.7875079130618303,0.7485164722733657,0.8213166144200841,0.8360552763818987,0.043682079490732564,0.0
60,0.846170078075545,0.7337835072641496,0.8448275862069181,0.8299832495812325,0.019093145583065227,0.0
61,0.8364633889006257,0.722938408021264,0.7704632532218767,0.6947236180904213,0.025224610829122595,0.0
62,0.7180839839628561,0.6259463883773151,0.751132009752709,0.7273869346733477,0.08206822145677163,0.0
63,0.7284237180840023,0.6934724780028603,0.784047370254271,0.7738693467336475,0.025423100061851642,0.0
64,0.7693606246043316,0.7548598322078988,0.8274120515499988,0.8255862646566072,0.054292314627810936,0.0
65,0.8320320742772651,0.9042357274401525,0.8793103448275872,1.0,0.06886721075738482,0.0
66,1.0,1.0,1.0,0.9809463986599667,0.12844476519888035,0.0
67,0.9883941759865138,0.8571720892162773,0.9557645419714618,0.9202261306532762,0.0039673727818831436,0.0
68,0.9375395653091232,0.8180888070390608,0.9183211424590922,0.9024288107202665,0.005762353698495516,0.0
69,0.9105296476049887,0.8144055657867852,0.9406130268199462,0.9200167504187675,0.018484678850668006,0.0
70,0.9276218611521472,0.8868426437487074,0.9221525600836031,0.8770938023450583,0.08189370798731971,0.0
71,0.8839417598649675,0.7820748925721261,0.9083942877046525,0.8605527638191006,0.009352917497613394,0.0
72,0.8672715762819223,0.7397176181706584,0.848310693138302,0.7902010050251249,0.021318022357256206,0.0
73,0.8024899767883369,0.6994065889093406,0.782305816788579,0.7089614740368404,0.07308932267604137,0.0
74,0.7157628191601759,0.6243093922651894,0.7699407871821933,0.7374371859296502,0.02528472186199687,0.0
75,0.7434057818105089,0.6783302639656199,0.782305816788579,0.7380653266331763,0.09726129919695854,0.0
76,0.7438278117746506,0.6750562717413402,0.8065134099617097,0.7943886097152415,0.0012488131758762815,0.0
77,0.7965815572905797,0.6711684059750382,0.7713340299547156,0.7089614740368404,0.0027556611600928,0.0
78,0.7142857142857224,0.5913648455085081,0.7215256008359603,0.6358877721943088,0.015499488530556008,0.0
79,0.6412745304916712,0.593411090648658,0.7218739115290873,0.6624790619765406,0.007079822376786856,0.0
80,0.6678624182317208,0.5887047268262791,0.7234413096482086,0.6507537688441971,0.015781061510416,0.0
81,0.6558345642540644,0.6081440556578741,0.7338906304423602,0.6993299832495836,0.008999340372137725,0.0
82,0.7047900400928597,0.59525271127481,0.7290142807384399,0.6507537688441971,0.020327679790166246,0.0
83,0.6499261447562787,0.5316144874155668,0.6748519679554192,0.6101340033500833,0.0338377507146169,0.0
84,0.6146866427516215,0.4947820748925551,0.542842215256016,0.4445142378559126,0.08026316219635317,0.0
85,0.4479848069212835,0.3926744423982029,0.5127133402995412,0.4420016750418654,0.09889346356562415,0.0
86,0.44545262713651823,0.3926744423982029,0.5602577499129211,0.4677554438860909,0.005894417696662966,0.0
87,0.4714074699303694,0.3883773276038198,0.5714036920933694,0.48597152428808954,0.02902433410520533,0.0
88,0.48997678835198144,0.37384898710865855,0.5435388366422984,0.44702680067001666,0.01380169657265496,0.0
89,0.45072800168810545,0.4053611622672122,0.5538140020898794,0.4342546063651582,0.008755588541698014,0.0
90,0.4378560877822508,0.3599345201555195,0.55398815743645,0.4700586264656579,0.0044216237342291406,0.0
91,0.473728634733078,0.3580928995293675,0.5113200975270189,0.3867252931323151,0.01017243243147679,0.0
92,0.3899556868537388,0.34520155514630346,0.5120167189132729,0.41143216080402567,0.08094798459598607,0.0
93,0.4213969191812623,0.33537957847349276,0.5285614768373534,0.40410385259630743,0.024468825376934202,0.0
94,0.4028276007596503,0.2944546756701243,0.47997213514456405,0.3578308207705163,0.018042170114412573,0.0
95,0.34922979531546616,0.2523020257826545,0.4778822709857167,0.35196817420433035,0.02078131581093741,0.0
96,0.3504958852078346,0.37098424391240314,0.4770114942528778,0.44702680067001666,0.0594354387132897,0.0
97,0.4505169867060772,0.449355432780834,0.5644374782306016,0.48450586264655726,0.038876974480394406,0.0
98,0.48807765351338617,0.5111520360138968,0.5745384883315978,0.571189279731982,0.04835392578357506,0.0
99,0.23950200464233262,0.13894004501739232,0.3598049460118631,0.2225711892797051,0.03588879096442155,1.0
100,0.2240979109516843,0.13484755473703558,0.35893416927901,0.2083333333333428,0.08908105169162468,0.0
101,0.21713441654355847,0.14303253529772064,0.320445837687231,0.1536850921272901,0.025615741857434565,0.0
102,0.15488499683476675,0.06936771025166877,0.320445837687231,0.1536850921272901,0.07170745840417769,0.0
103,0.15509601181685184,0.04910988336402511,0.0,0.0,1.0,0.0
104,0.0,0.11029261305503724,0.19261581330547983,0.21377721943045458,0.06470974854260181,0.0
105,0.2059506224941856,0.3736443625946322,0.3359456635318736,0.35071189279730675,0.13263030664459743,0.0
106,0.3534500949567416,0.3310824636791381,0.4771856495994484,0.3850502512562741,0.0454335871590094,0.0
107,0.3739185482169205,0.2613055043994166,0.410309996516915,0.30988274706868424,0.030860115036608543,0.0
108,0.3120911584722421,0.2013505217925058,0.29258098223616,0.1850921273031645,0.04008616350938928,0.0
109,0.18674825912640358,0.15428688356863063,0.34674329501918066,0.2615159128978064,0.027174671193728378,0.0
110,0.26334669761550344,0.31471250255779637,0.39167537443398714,0.42231993299830606,0.05998880377217784,0.0
111,0.4289934585355297,0.31471250255779637,0.5015673981191355,0.3716499162479181,0.004787759316638709,0.0
112,0.3745515931631189,0.3642316349498742,0.5017415534657061,0.4761306532663241,0.035412851156208784,0.0
113,0.480059084194977,0.39165131982809953,0.5613026819923448,0.4432579564489174,0.010724554405631958,0.0
114,0.44650770204683,0.3763044812768612,0.5503308951584955,0.4803182579564407,0.02302264501159914,0.0
115,0.4840683688541958,0.4624514016779244,0.5714036920933694,0.5263819095477231,0.0784558946756199,0.0
116,0.5264823802490071,0.4706363822386095,0.612156043190538,0.5850083752093838,0.21308382219371347,0.0
117,0.5845115003165233,0.5445058317986309,0.6555207244862373,0.5977805695142422,0.022975637506093386,0.0
118,0.6022367588098803,0.48291385307959445,0.5795889933821172,0.4652428810720153,0.049316190911042224,0.0
119,0.46887529014560414,0.3558420298751628,0.5160222918843687,0.41143216080402567,0.07326310682589766,0.0
120,0.4146444397552216,0.3394720687538211,0.5076628352490502,0.37876884422109924,0.021137853291567,0.0
121,0.3870014771048602,0.2778800900347562,0.41849529780566286,0.3879815745393387,0.1162421363863412,0.0
122,0.3791939227685077,0.2664211172498483,0.3970741901776478,0.26319095477384735,0.03995986036832239,0.0
123,0.27706267144967,0.2097401268671888,0.38140020898642035,0.23094639865993827,0.007124057785424952,0.0
124,0.23296054019834855,0.2860650705954413,0.3535353535353636,0.39635678391957185,0.06569346829065977,0.0
125,0.39924034606457326,0.28586044608144334,0.44305120167189216,0.301298157453914,0.013520445431722952,0.0
126,0.3217978476471899,0.2537343973808106,0.4151863462208212,0.29208542713567454,0.14675403893357794,0.0
127,0.29943025954841573,0.20810313075506315,0.41448972483456714,0.29334170854269814,0.0058278687763219945,0.0
128,0.29563198987128203,0.20810313075506315,0.4284221525600884,0.3061139028475566,0.017977999202456012,0.0
129,0.3085039037771651,0.19787190505422814,0.4075235109717994,0.2583752093802332,0.005850296505444583,0.0
130,0.2561721882253494,0.15408225905460426,0.36224312086382326,0.24999999999997158,0.018163788976462675,0.0
131,0.24773158894279845,0.28626969510946765,0.39533263671195584,0.36306532663314783,0.063156391122718,0.0
132,0.36589997889851134,0.30734602005318834,0.4796238244514086,0.3810720268006662,0.022851599520799803,0.0
133,0.3840472673559816,0.2786985880908617,0.46081504702196696,0.38881909547737337,0.010887737148786204,0.0
134,0.39164380671027743,0.2999795375485803,0.49181469871125216,0.3597152428810375,0.011739800208743278,0.0
135,0.3751846381092889,0.2901575608757696,0.45280390107977553,0.33584589614739,0.008824151919532572,0.0
136,0.34078919603291524,0.28954368733374736,0.4597701149425433,0.3917504187604379,0.011351131209845159,0.0
137,0.3950200464232978,0.3707796193984052,0.5184604667363288,0.446817420435508,0.04882238592885663,0.0
138,0.4505169867060772,0.43421321874359364,0.5644374782306016,0.4677554438860909,0.2067852212922936,0.0
139,0.4714074699303694,0.4170247595661749,0.5815047021943514,0.530360134003331,0.16300037691731445,0.0
140,0.5220510656256465,0.45815428688356974,0.6166840822013455,0.569514237855941,0.016418920504921036,0.0
141,0.5737497362312638,0.5062410476774915,0.6617903169627368,0.6216499162478897,0.06963457149251188,0.0
142,0.6265034817471928,0.5117659095559475,0.668582375478934,0.6273031825795385,0.022463510224354527,0.0
143,0.6322008862629218,0.533046859013723,0.668582375478934,0.5933835845896169,0.10010306664342805,0.0
144,0.5980164591686048,0.47861673828523976,0.6859979101358391,0.5933835845896169,0.020629085315595944,0.0
145,0.5980164591686048,0.5754041334151907,0.6859979101358391,0.6310720268006662,0.472765744760118,0.0
146,0.6357881409579988,0.5195416410886082,0.6924416579589234,0.6099246231155462,0.022021433364720455,0.0
147,0.6144756277695649,0.5001023122570132,0.6724137931034733,0.5950586264656579,0.06545897011842962,0.0
148,0.599704579025115,0.4900757110701761,0.6718913270637614,0.5906616415410326,0.022073992399807753,0.0
149,0.5952732644017544,0.47861673828523976,0.6600487634970449,0.5619765494137141,0.011638610825424306,0.0
150,0.559189702468899,0.440965827706151,0.6083246255660129,0.5257537688441971,0.020416596132149797,0.0
151,0.5296476049799708,0.4125230202578223,0.5649599442702851,0.4652428810720153,0.022037793069506945,0.0
152,0.46887529014560414,0.3918559443421259,0.5795889933821172,0.4884840871021652,0.03395488967773806,0.0
153,0.4922979531546616,0.3883773276038198,0.5538140020898794,0.4342546063651582,0.010301354810848134,0.0
154,0.43764507280016574,0.3380396971557218,0.5038314176245393,0.4495393634840923,0.034419794923119355,0.0
155,0.4532601814728707,0.39165131982809953,0.566701497735977,0.4679648241205996,0.004292000525641703,0.0
156,0.4714074699303694,0.4155923879680756,0.5712295367467846,0.5288944723617988,0.017450886322289243,0.0
157,0.5370331293521815,0.44771843666867994,0.6321839080459881,0.5469011725293171,0.007202130552480491,0.0
